cus_state,cus_city,cus_fullname,Transaction ID,paym_type,Customer ID,cus_postal,cus_gender,cus_bdate,cus_age,order_id,order_detail,order_date,order_total,order_barcode,time_id,transac_id,total_sales,total_discount,prod_id,prod_name,prod_cate,prod_price,prod_size,prod_cost,store_id-1,time_id-1,time_date,time_month,time_quater,time_year
NC,Raleigh,Robert Jones,TS1594,Credit Card,C1594,27601,Male,17/9/1998 AD,26,OR1594,"STALLARP, LANEBERG / EKEDALEN, LOMMARP, JUSTINA",14/9/2020 AD,4,5360f18e01594,TM1594,TS1594,3156,81,PD1515,DIETMAR,Chairs,175,Big,169,S1515,TM1594,14,9,Q3,2020
DE,Dover,Barbara Gonzalez,TS1595,Credit Card,C1595,19901,Female,17/2/2008 AD,16,OR1595,"STRANDMON, STUBBARP, EKEDALEN, GALANT, NILSERIK, LISABO / ODGER, HILLARED",29/5/2019 AD,7,5360f18e01595,TM1595,TS1595,2514,95,PD0851,HACKÅS,Cabinets & cupboards,32,Small,23,S0851,TM1595,29,5,Q2,2019
PA,Harrisburg,Susan Martin,TS1596,Debit Card,C1596,17101,Male,13/9/1982 AD,42,OR1596,"TRYSIL, INGATORP / SAKARIAS, KALLAX, TORSBY / LEIFARNE",3/4/2021 AD,4,5360f18e01596,TM1596,TS1596,1135,63,PD0050,SMÅGÖRA,Beds,249,Small,240,S0050,TM1596,3,4,Q2,2021
NY,Albany,Richard Martin,TS1597,Cash,C1597,12207,Female,11/11/2003 AD,21,OR1597,BINGSTA,13/10/2019 AD,1,5360f18e01597,TM1597,TS1597,3671,70,PD0154,VADHOLMA,Trolleys,499.99,Small,495.99,S0154,TM1597,13,10,Q4,2019
NC,Raleigh,Joseph Gonzalez,TS1598,Debit Card,C1598,27601,Male,22/4/1987 AD,37,OR1598,STALLARP,14/6/2020 AD,1,5360f18e01598,TM1598,TS1598,2633,59,PD0458,BERGSHULT / PERSHULT,Bookcases & shelving units,147,Small,141,S0458,TM1598,14,6,Q2,2020
WV,Charleston,William Martin,TS1599,Cash,C1599,25301,Female,16/10/1988 AD,36,OR1599,BILLY / MORLIDEN,26/6/2022 AD,1,5360f18e01599,TM1599,TS1599,2518,59,PD0255,BILLY,Bookcases & shelving units,25,Small,24,S0255,TM1599,26,6,Q2,2022
WA,Olympia,Michael Miller,TS1600,Credit Card,C1600,98501,Female,21/12/1997 AD,27,OR1600,"JOKKMOKK, VITVAL, TORSBY / VOLFGANG, MOLTE",12/3/2023 AD,4,5360f18e01600,TM1600,TS1600,2904,72,PD1259,NORRÅKER,Chairs,395,Medium,392,S1259,TM1600,12,3,Q1,2023
MS,Jackson,Robert Anderson,TS1601,Cash,C1601,39201,Male,10/11/1990 AD,34,OR1601,MILLBERGET,11/12/2020 AD,1,5360f18e01601,TM1601,TS1601,1785,78,PD1996,KUDDARNA,Outdoor furniture,15,Small,6,S1996,TM1601,11,12,Q4,2020
WA,Olympia,Robert Rodriguez,TS1602,Debit Card,C1602,98501,Male,23/11/1988 AD,36,OR1602,"TUFFING, MÃ–RBYLÃ…NGA / TOSSBERG",5/7/2022 AD,2,5360f18e01602,TM1602,TS1602,4445,90,PD1920,MASTHOLMEN,Outdoor furniture,255,Small,248,S1920,TM1602,5,7,Q3,2022
MS,Jackson,David Jackson,TS1603,Debit Card,C1603,39201,Female,27/1/1991 AD,33,OR1603,"GLADSTAD, EKEDALEN / HENRIKSDAL, IKEA PS GULLHOLMEN, CILLA",11/7/2023 AD,4,5360f18e01603,TM1603,TS1603,2634,88,PD1938,ÄPPLARÖ,Outdoor furniture,1588,Small,1587,S1938,TM1603,11,7,Q3,2023
MD,Annapolis,Richard Jones,TS1604,Cash,C1604,21401,Male,10/9/1996 AD,28,OR1604,"PLATSA, BOTTNA, HACKÃ…S, KOPPANG, KLEPPSTAD, SLATTUM, STENSELE, TROLLBERGET",30/10/2020 AD,8,5360f18e01604,TM1604,TS1604,2210,68,PD0190,GERSBY,Bookcases & shelving units,49.99,Big,40.99,S0190,TM1604,30,10,Q4,2020
WA,Olympia,David Garcia,TS1605,Cash,C1605,98501,Female,18/8/1994 AD,30,OR1605,"SKÃ…DIS, SYVDE, KALLAX, SKARPÃ–, IDANÃ„S, SVENBERTIL, JANINGE, SAGSTUA",24/8/2021 AD,8,5360f18e01605,TM1605,TS1605,2222,52,PD1385,GAMLEBY,Chairs,295,Small,294,S1385,TM1605,24,8,Q3,2021
NJ,Trenton,Mary Wilson,TS1606,Debit Card,C1606,08608,Male,25/1/1991 AD,33,OR1606,"FRÃ–SÃ–N/DUVHOLMEN, ELSEBET, BESTÃ…",19/8/2020 AD,3,5360f18e01606,TM1606,TS1606,4577,87,PD0935,RIKSVIKEN,Cabinets & cupboards,225,Small,216,S0935,TM1606,19,8,Q3,2020
NC,Raleigh,Linda Davis,TS1607,Cash,C1607,27601,Female,2/4/1996 AD,28,OR1607,"SKÃ–TSAM, TROGEN, LACK, GLENN, KROKHOLMEN, BESTÃ… BURS, BRIMNES",21/1/2019 AD,7,5360f18e01607,TM1607,TS1607,1059,96,PD1409,KIVIK,Chairs,2600,Small,2593,S1409,TM1607,21,1,Q1,2019
MA,Boston,Barbara Johnson,TS1608,Debit Card,C1608,02108,Male,26/10/1992 AD,32,OR1608,GRÃ–NLID,17/9/2022 AD,1,5360f18e01608,TM1608,TS1608,3504,51,PD0998,BILLSBRO,Cabinets & cupboards,15,Small,5,S0998,TM1608,17,9,Q3,2022
WI,Madison,Thomas Martinez,TS1609,Debit Card,C1609,53703,Female,7/7/1995 AD,29,OR1609,"STACKHOLMEN, ENERYDA, HAVSTA, SKARPÃ–, TUFFING, BLECKBERGET, GUBBARP, JÃ„RVFJÃ„LLET, YTTERÃ–N",29/10/2021 AD,9,5360f18e01609,TM1609,TS1609,2977,75,PD0745,LIXHULT,Cabinets & cupboards,59,Small,53,S0745,TM1609,29,10,Q4,2021
AZ,Phoenix,William Jackson,TS1610,Credit Card,C1610,85001,Female,2/9/1989 AD,35,OR1610,"LANDSKRONA, FEJAN, TURBO, FJÃ„LLBERGET, NORDVIKEN / LEIFARNE, LIXHULT, NOTVIKEN, HÃ…LLÃ–, KOPPANG",21/4/2021 AD,9,5360f18e01610,TM1610,TS1610,2451,92,PD0734,BESTÅ,Cabinets & cupboards,820,Medium,818,S0734,TM1610,21,4,Q2,2021
IL,Springfield,Barbara Gonzalez,TS1611,Cash,C1611,62701,Male,2/9/1987 AD,37,OR1611,"MÃ–CKELBY / NORRARYD, ALGOT, VEDBO",24/11/2021 AD,3,5360f18e01611,TM1611,TS1611,1132,81,PD1837,TROFAST,Nursery furniture,30,Small,26,S1837,TM1611,24,11,Q4,2021
NE,Lincoln,William Jones,TS1612,Cash,C1612,68508,Male,7/6/2000 AD,24,OR1612,"SNIGLAR, FRÃ–SÃ–N/DUVHOLMEN, STRÃ…FLY, BUSA, VIMLE, TRYSIL, MALINDA",16/6/2020 AD,7,5360f18e01612,TM1612,TS1612,3679,85,PD0173,SKRUVBY,TV & media furniture,198.99,Small,195.99,S0173,TM1612,16,6,Q2,2020
PA,Harrisburg,Robert Wilson,TS1613,Debit Card,C1613,17101,Female,30/8/2006 AD,18,OR1613,"TIMMERVIKEN, GERSBY, LILLHÃ–JDEN, STUVA / FÃ–LJA, NORRÃ…KER / RÃ–NNINGE, GNEDBY, MOSTORP, ULRIKSBERG, YTTERÃ–N",6/7/2021 AD,9,5360f18e01613,TM1613,TS1613,1153,84,PD0245,BILLY / OXBERG,Bookcases & shelving units,199,Small,189,S0245,TM1613,6,7,Q3,2021
MD,Annapolis,Robert Gonzalez,TS1614,Debit Card,C1614,21401,Male,15/7/2004 AD,20,OR1614,"HÃ…VERUD / STIG, NILSOLLE, RÃ…DVIKEN, STOLJAN, FÃ–RSIKTIG, KLEPPSTAD, NORNA, EKTORP, SMÃ…STAD, KLIMPEN",9/8/2019 AD,10,5360f18e01614,TM1614,TS1614,4386,72,PD1538,MALM,Chests of drawers & drawer units,295,Small,292,S1538,TM1614,9,8,Q3,2019
OR,Salem,Karen Davis,TS1615,Credit Card,C1615,97301,Female,7/4/2006 AD,18,OR1615,"EKEDALEN / HENRIKSDAL, STUVA / FRITIDS, KUNGSHOLMEN",2/10/2022 AD,3,5360f18e01615,TM1615,TS1615,4786,76,PD1036,NORRARYD,Café furniture,395,Medium,394,S1036,TM1615,2,10,Q4,2022
CA,Sacramento,Michael Miller,TS1616,Debit Card,C1616,95814,Male,21/12/1993 AD,31,OR1616,"HÃ…LLÃ–, NORDVIKEN / NORDVIKEN, FREKVENS, SNILLE, LENNART, JOKKMOKK",13/10/2022 AD,6,5360f18e01616,TM1616,TS1616,1106,85,PD0675,IVAR,Bookcases & shelving units,245,Big,239,S0675,TM1616,13,10,Q4,2022
CO,Denver,Karen Rodriguez,TS1617,Cash,C1617,80202,Female,16/3/1980 AD,44,OR1617,"SAKARIAS, NORDVIKEN / NORRARYD",28/10/2023 AD,2,5360f18e01617,TM1617,TS1617,4245,65,PD1184,EKENÄS,Chairs,995,Big,989,S1184,TM1617,28,10,Q4,2023
ME,Augusta,Elizabeth Martinez,TS1618,Credit Card,C1618,04330,Male,20/5/1985 AD,39,OR1618,"SUNNEA, SVENBERTIL, JULES, MÃ–CKELBY / HENRIKSDAL, BUNSÃ–, STUK, NORRARYD, BUSKBO, BERNHARD",14/11/2021 AD,9,5360f18e01618,TM1618,TS1618,3062,81,PD1676,PÅHL,Children's furniture,125,Medium,122,S1676,TM1618,14,11,Q4,2021
CO,Denver,Susan Wilson,TS1619,Cash,C1619,80202,Female,20/7/1988 AD,36,OR1619,"RIMFORSA, NANNARP, RENBERGET, MINNEN, TORHOLMEN, LIATORP, NORRÃ…KER / NORRÃ…KER, BESTÃ… / EKET, MÃ–RBYLÃ…NGA / TOSSBERG, Ã–NSKLIG",18/5/2021 AD,10,5360f18e01619,TM1619,TS1619,1493,95,PD1117,ODGER,Chairs,177,Medium,168,S1117,TM1619,18,5,Q2,2021
NY,Albany,Charles Moore,TS1620,Cash,C1620,12207,Female,11/3/1998 AD,26,OR1620,"FLISAT, REMSTA, BILLY / GNEDBY, MÃ–CKELBY / ODGER, FRANKLIN, KLEPPSTAD, HEJNE, HAVSTA, FLINTAN / NOMINELL, ANTILOP",6/1/2019 AD,10,5360f18e01620,TM1620,TS1620,3090,58,PD0698,BILLSBRO,Bookcases & shelving units,35,Big,33,S0698,TM1620,6,1,Q1,2019
KS,Topeka,David Garcia,TS1621,Credit Card,C1621,66603,Male,14/3/1991 AD,33,OR1621,NORRÃ…KER / NORRÃ…KER,23/12/2023 AD,1,5360f18e01621,TM1621,TS1621,3322,58,PD1644,NORDLI,Chests of drawers & drawer units,140,Big,130,S1644,TM1621,23,12,Q4,2023
ND,Bismarck,Barbara Davis,TS1622,Debit Card,C1622,58501,Male,4/3/1990 AD,34,OR1622,"OBSERVATÃ–R, BROMMÃ–, BROR, ENERYDA, GRÃ–NLID, BEKVÃ„M, FINNBY, BESTÃ… / EKET, IDANÃ„S, VASSVIKEN",30/11/2020 AD,10,5360f18e01622,TM1622,TS1622,1771,67,PD0346,VADHOLMA,Bookcases & shelving units,81,Small,75,S0346,TM1622,30,11,Q4,2020
TX,Austin,Elizabeth Miller,TS1623,Credit Card,C1623,78701,Female,9/5/1986 AD,38,OR1623,NOLMYRA,22/6/2020 AD,1,5360f18e01623,TM1623,TS1623,3890,55,PD1261,MARTIN,Chairs,34,Big,30,S1261,TM1623,22,6,Q2,2020
OR,Salem,Karen Hernandez,TS1624,Credit Card,C1624,97301,Male,6/10/2001 AD,23,OR1624,"MALSJÃ–, NÃ„MMARÃ–, MILLBERGET, LAXVIKEN, GRUVBYN, FÃ„RLÃ–V, EKOLSUND, RYDEBÃ„CK/BACKARYD / JANINGE, STENSELE / NORRARYD",14/8/2023 AD,9,5360f18e01624,TM1624,TS1624,2517,80,PD0630,BILLY,Bookcases & shelving units,20,Small,16,S0630,TM1624,14,8,Q3,2023
RI,Providence,Jennifer Thomas,TS1625,Credit Card,C1625,02903,Female,14/8/1990 AD,34,OR1625,"TINGBY / LEIFARNE, NORDVIKEN / LEIFARNE, MÃ–CKELBY / HENRIKSDAL",4/8/2019 AD,3,5360f18e01625,TM1625,TS1625,4256,53,PD1700,ÖRFJÄLL,Children's furniture,195,Small,192,S1700,TM1625,4,8,Q3,2019
IN,Indianapolis,Michael Martinez,TS1626,Credit Card,C1626,46204,Male,5/12/1991 AD,33,OR1626,"VÃ„DRA, EKEDALEN / ODGER, KOLBJÃ–RN, JOKKMOKK, STENSELE / RÃ–NNINGE, GÃ…RÃ– / FREDÃ–N, HARRY, STEGÃ–N, VANGSTA / TEODORES",1/5/2021 AD,9,5360f18e01626,TM1626,TS1626,4062,81,PD1420,NORRÅKER / RÖNNINGE,Chairs,1085,Small,1080,S1420,TM1626,1,5,Q2,2021
RI,Providence,Michael Martin,TS1627,Cash,C1627,02903,Female,7/12/2004 AD,20,OR1627,"RÃ…SKOG, VÃ„DRA, ALGOT / SKÃ…DIS, TÃ„LLÃ…SEN, GAMLEBY",12/7/2022 AD,5,5360f18e01627,TM1627,TS1627,4906,98,PD1567,BJÖRKSNÄS,Chests of drawers & drawer units,1295,Medium,1294,S1567,TM1627,12,7,Q3,2022
ND,Bismarck,David Smith,TS1628,Debit Card,C1628,58501,Male,2/11/1992 AD,32,OR1628,"Ã–STERNÃ„S, ORRNÃ„S, ODDBJÃ–RG, NORRÃ…KER / RÃ–NNINGE, INGOLF, KLIMPEN, BRORINGE, URBAN, NISSE",7/2/2023 AD,9,5360f18e01628,TM1628,TS1628,3735,54,PD1100,HARRY,Chairs,199,Small,189,S1100,TM1628,7,2,Q1,2023
IN,Indianapolis,Patricia Thomas,TS1629,Debit Card,C1629,46204,Female,21/10/1988 AD,36,OR1629,"FINNALA, GRUVBYN, SUNNEA, NORSBORG, NILSOVE",8/5/2021 AD,5,5360f18e01629,TM1629,TS1629,3735,65,PD1480,MÖRBYLÅNGA / VOLFGANG,Chairs,4745,Small,4741,S1480,TM1629,8,5,Q2,2021
MA,Boston,Michael Wilson,TS1630,Credit Card,C1630,02108,Female,27/8/1986 AD,38,OR1630,"LIATORP, MÃ–RBYLÃ…NGA / BERNHARD, RÃ…DVIKEN",7/9/2022 AD,3,5360f18e01630,TM1630,TS1630,2277,85,PD1920,MASTHOLMEN,Outdoor furniture,255,Small,248,S1920,TM1630,7,9,Q3,2022
MD,Annapolis,John Brown,TS1631,Cash,C1631,21401,Male,31/3/2004 AD,20,OR1631,"YTTERVÃ…G, NORRÃ…KER / NORRARYD, EKEDALEN / HENRIKSDAL, STEFAN, REMSTA, GNEDBY, ASKHOLMEN",8/12/2022 AD,7,5360f18e01631,TM1631,TS1631,2217,83,PD1377,EKEDALEN / EKEDALEN,Chairs,1695,Small,1688,S1377,TM1631,8,12,Q4,2022
WA,Olympia,Elizabeth Wilson,TS1632,Cash,C1632,98501,Male,18/12/2005 AD,19,OR1632,SKÃ…DIS,27/5/2023 AD,1,5360f18e01632,TM1632,TS1632,4844,59,PD0551,BESTÅ,Bookcases & shelving units,78,Medium,75,S0551,TM1632,27,5,Q2,2023
WA,Olympia,Barbara Gonzalez,TS1633,Debit Card,C1633,98501,Female,3/11/2002 AD,22,OR1633,"SKOGSTORP, ORRNÃ„S, LOBERGET / BLYSKÃ„R, NORDVIKEN / LEIFARNE, MALM, VALLENTUNA, TRANARÃ–, NANNARP, FRÃ–SÃ–N/DUVHOLMEN, STOCKSUND",16/3/2021 AD,10,5360f18e01633,TM1633,TS1633,3539,83,PD1790,VÄDRA,Nursery furniture,30,Medium,29,S1790,TM1633,16,3,Q1,2021
MT,Helena,Patricia Taylor,TS1634,Debit Card,C1634,59601,Male,23/12/1989 AD,35,OR1634,"NORDEN / RÃ…SKOG, NISSE, SUNNEA, LAXVIKEN, SKÃ…LBERG / SPORREN, URBAN",22/9/2020 AD,6,5360f18e01634,TM1634,TS1634,1025,78,PD1164,NISSE,Chairs,49,Small,45,S1164,TM1634,22,9,Q3,2020
NJ,Trenton,Robert Jackson,TS1635,Credit Card,C1635,08608,Female,31/10/2005 AD,19,OR1635,"MÃ–RBYLÃ…NGA / ODGER, NORDEN / RÃ…SKOG, VEDBO, CILLA, GLASSVIK",7/7/2022 AD,5,5360f18e01635,TM1635,TS1635,2969,88,PD1696,GODISHUS,Children's furniture,295,Small,291,S1696,TM1635,7,7,Q3,2022
AK,Juneau,Susan Brown,TS1636,Debit Card,C1636,99801,Male,21/12/1992 AD,32,OR1636,"BEKVÃ„M, VIMUND",22/9/2022 AD,2,5360f18e01636,TM1636,TS1636,3418,65,PD1810,SKÖTSAM,Nursery furniture,25,Small,19,S1810,TM1636,22,9,Q3,2022
TX,Austin,Sarah Jones,TS1637,Cash,C1637,78701,Female,9/9/1993 AD,31,OR1637,"SUMMERA, YTTERÃ–N, BUSSAN, LISABO / RÃ–NNINGE, YPPERLIG / NILSOVE, TORSBY / VOLFGANG",7/10/2022 AD,6,5360f18e01637,TM1637,TS1637,1287,88,PD1024,NORRÅKER,Café furniture,145,Big,140,S1024,TM1637,7,10,Q4,2022
FL,Tallahassee,Susan Smith,TS1638,Credit Card,C1638,32301,Male,20/3/1994 AD,30,OR1638,"EKEDALEN / BERNHARD, SUNNEA, MARTIN, Ã–RFJÃ„LL, LIXHULT, MALM, KROKHOLMEN",7/2/2023 AD,7,5360f18e01638,TM1638,TS1638,1911,84,PD0059,SLATTUM,Beds,199,Medium,190,S0059,TM1638,7,2,Q1,2023
WY,Cheyenne,Susan Martin,TS1639,Debit Card,C1639,82001,Female,17/8/1997 AD,27,OR1639,"NORDEN / RÃ…SKOG, TUFJORD, FUSION, FLINTAN / NOMINELL, NYHAMN, SVENARNE",29/7/2021 AD,6,5360f18e01639,TM1639,TS1639,2195,98,PD1424,TINGBY / LEIFARNE,Chairs,2165,Small,2156,S1424,TM1639,29,7,Q3,2021
MT,Helena,Robert Gonzalez,TS1640,Cash,C1640,59601,Female,7/5/1984 AD,40,OR1640,"MOLTE, GUBBARP, EKEDALEN / TOBIAS, NORRÃ…KER / NORRÃ…KER, LACK",26/5/2023 AD,5,5360f18e01640,TM1640,TS1640,2235,87,PD0367,BERGSHULT / TOMTHULT,Bookcases & shelving units,31,Big,26,S0367,TM1640,26,5,Q2,2023
NC,Raleigh,Elizabeth Taylor,TS1641,Cash,C1641,27601,Male,20/7/1986 AD,38,OR1641,"LOBERGET / BLYSKÃ„R, BOLMEN, STUVA, LILLHÃ–JDEN, FREDÃ–N, DELAKTIG, BENARP, TOSTERÃ–, NORRÃ…KER / RÃ–NNINGE",26/11/2022 AD,9,5360f18e01641,TM1641,TS1641,1384,60,PD0929,BESTÅ,Cabinets & cupboards,2730,Medium,2729,S0929,TM1641,26,11,Q4,2022
MA,Boston,Elizabeth Hernandez,TS1642,Cash,C1642,02108,Male,29/9/1986 AD,38,OR1642,"BINGSTA, FANBYN, BENARP, TORSBY / LEIFARNE, MÃ–RBYLÃ…NGA / LEIFARNE, ALEX, RIKSVIKEN",4/10/2023 AD,7,5360f18e01642,TM1642,TS1642,2531,84,PD1105,JOKKMOKK,Chairs,549,Medium,540,S1105,TM1642,4,10,Q4,2023
SC,Columbia,Elizabeth Lopez,TS1643,Cash,C1643,29201,Female,30/6/2004 AD,20,OR1643,HEMNES,3/3/2022 AD,1,5360f18e01643,TM1643,TS1643,3780,97,PD1532,HELMER,Chests of drawers & drawer units,175,Medium,165,S1532,TM1643,3,3,Q1,2022
VA,Richmond,Michael Jones,TS1644,Debit Card,C1644,23219,Male,23/3/1990 AD,34,OR1644,"BÃ–RJE, FUSION, BUSA, LÃ…NGFJÃ„LL",25/12/2020 AD,4,5360f18e01644,TM1644,TS1644,1186,92,PD1675,FLISAT,Children's furniture,349,Medium,348,S1675,TM1644,25,12,Q4,2020
FL,Tallahassee,Richard Wilson,TS1645,Debit Card,C1645,32301,Female,18/1/2006 AD,18,OR1645,"EKEDALEN / ODGER, Ã–VRARYD / JANINGE, SKÃ–TSAM, TUFFING, KIVIK, LEIFARNE, MELLTORP / NISSE",14/3/2019 AD,7,5360f18e01645,TM1645,TS1645,3428,58,PD1299,HENRIKSDAL,Chairs,70,Big,65,S1299,TM1645,14,3,Q1,2019
ND,Bismarck,Mary Moore,TS1646,Debit Card,C1646,58501,Male,2/5/1997 AD,27,OR1646,"LYCKSELE LÃ–VÃ…S, SKÃ…DIS, BEKANT, LÃ„CKÃ–",21/12/2019 AD,4,5360f18e01646,TM1646,TS1646,1866,66,PD1337,HENRIKSDAL,Chairs,70,Big,64,S1337,TM1646,21,12,Q4,2019
IL,Springfield,Barbara Martinez,TS1647,Credit Card,C1647,62701,Female,6/11/1980 AD,44,OR1647,"SAGSTUA, BEKANT, KALLRÃ–R, YNGVAR, MUREN, KALLAX, IKEA PS LÃ–MSK",11/3/2022 AD,7,5360f18e01647,TM1647,TS1647,2702,92,PD1249,BÖRJE,Chairs,175,Small,166,S1249,TM1647,11,3,Q1,2022
OR,Salem,Susan Anderson,TS1648,Credit Card,C1648,97301,Male,2/9/1996 AD,28,OR1648,FRÃ–SÃ–N,22/8/2023 AD,1,5360f18e01648,TM1648,TS1648,1451,58,PD0943,BESTÅ,Cabinets & cupboards,2710,Big,2707,S0943,TM1648,22,8,Q3,2023
OH,Columbus,William Johnson,TS1649,Credit Card,C1649,43215,Female,10/3/1996 AD,28,OR1649,"HAUGA, SKÃ…LBERG / SPORREN, INGATORP / HENRIKSDAL, VASSVIKEN, KROKHOLMEN, IKEA PS VÃ…GÃ–, VADHOLMA, SKÃ„RHAMN",12/5/2022 AD,8,5360f18e01649,TM1649,TS1649,3924,76,PD0983,HÄLLAN,Cabinets & cupboards,50,Big,44,S0983,TM1649,12,5,Q2,2022
IL,Springfield,Thomas Williams,TS1650,Debit Card,C1650,62701,Female,11/4/1996 AD,28,OR1650,"ALGOT / BROR, SKUBB, IVAR, FLINTAN, SVENBERTIL, MOLTE, BENÃ–, DETOLF, RÃ…SKOG, LANEBERG / EKEDALEN",16/4/2020 AD,10,5360f18e01650,TM1650,TS1650,1298,72,PD1492,LISABO / JANINGE,Chairs,1595,Small,1586,S1492,TM1650,16,4,Q2,2020
MI,Lansing,Sarah Jones,TS1651,Cash,C1651,48933,Male,1/3/2000 AD,24,OR1651,"CIRKUSTÃ„LT, KARLJAN, YTTERÃ–N, NILSOVE, NOTVIKEN, FÃ–RSIKTIG, NIKKEBY",18/2/2022 AD,7,5360f18e01651,TM1651,TS1651,1283,98,PD1965,MAMMUT,Outdoor furniture,59,Big,56,S1965,TM1651,18,2,Q1,2022
MA,Boston,Michael Garcia,TS1652,Debit Card,C1652,02108,Male,7/10/1997 AD,27,OR1652,"SELSVIKEN, NORDVIKEN / RÃ–NNINGE, Ã–NSKLIG, GUBBARP, TORSBY / LEIFARNE, VITVAL",10/2/2022 AD,6,5360f18e01652,TM1652,TS1652,4687,68,PD1350,MELLTORP / JANINGE,Chairs,919,Big,912,S1350,TM1652,10,2,Q1,2022
IN,Indianapolis,Jessica Martin,TS1653,Debit Card,C1653,46204,Female,28/10/1980 AD,44,OR1653,"DJUPVIK, NANNARP, MELLTORP / NISSE, TINGBY / NILSOVE, NORDVIKEN / NORDVIKEN, BENARP, ELSEBET, HELMER, MARKUS",7/12/2022 AD,9,5360f18e01653,TM1653,TS1653,1667,55,PD1527,MÖRBYLÅNGA / ODGER,Chairs,3475,Medium,3468,S1527,TM1653,7,12,Q4,2022
MT,Helena,Jessica Lopez,TS1654,Debit Card,C1654,59601,Male,29/10/2007 AD,17,OR1654,"HANVIKEN, VITTSJÃ–, GULLIVER, LANEBERG / SVENBERTIL, CIRKUSTÃ„LT, BJÃ–RKSNÃ„S",4/8/2019 AD,6,5360f18e01654,TM1654,TS1654,4006,79,PD1155,POÄNG,Chairs,179,Medium,173,S1155,TM1654,4,8,Q3,2019
NH,Concord,Thomas Johnson,TS1655,Debit Card,C1655,03301,Female,1/9/1983 AD,41,OR1655,"NILSOLLE, TÃ„RENDÃ– / ADDE, YPPERLIG / NILSOVE, KLIMPEN",28/1/2022 AD,4,5360f18e01655,TM1655,TS1655,3322,76,PD0155,TORNVIKEN,Trolleys,399.99,Small,394.99,S0155,TM1655,28,1,Q1,2022
ND,Bismarck,Jennifer Jackson,TS1656,Debit Card,C1656,58501,Male,18/5/1985 AD,39,OR1656,"NIKKEBY, STENSELE",14/1/2023 AD,2,5360f18e01656,TM1656,TS1656,4588,100,PD0539,BESTÅ,Bookcases & shelving units,490,Big,485,S0539,TM1656,14,1,Q1,2023
WV,Charleston,Michael Miller,TS1657,Cash,C1657,25301,Female,24/3/1983 AD,41,OR1657,SKÃ…DIS,14/11/2023 AD,1,5360f18e01657,TM1657,TS1657,2011,84,PD0139,VITVAL,Beds,249,Medium,247,S0139,TM1657,14,11,Q4,2023
WA,Olympia,Barbara Williams,TS1658,Credit Card,C1658,98501,Male,21/2/1990 AD,34,OR1658,"BINGSTA, KLACKBERG, LANEBERG / EKEDALEN, MOSSARYD, ENERYDA, TORSBY / BERNHARD, BÃ–RJE, MICKE, GÃ…RÃ– / FREDÃ–N, NOTVIKEN",26/11/2022 AD,10,5360f18e01658,TM1658,TS1658,1736,53,PD1184,EKENÄS,Chairs,995,Big,989,S1184,TM1658,26,11,Q4,2022
MT,Helena,Thomas Wilson,TS1659,Debit Card,C1659,59601,Female,1/5/1987 AD,37,OR1659,"STUVA, EKET, NORRNÃ„S, GNEDBY",30/12/2022 AD,4,5360f18e01659,TM1659,TS1659,3206,73,PD1008,BEKANT,Cabinets & cupboards,939,Small,932,S1008,TM1659,30,12,Q4,2022
ND,Bismarck,Sarah Anderson,TS1660,Cash,C1660,58501,Female,12/12/1992 AD,32,OR1660,VITVAL,24/9/2023 AD,1,5360f18e01660,TM1660,TS1660,2711,77,PD0362,IVAR,Bookcases & shelving units,95,Small,93,S0362,TM1660,24,9,Q3,2023
NC,Raleigh,William Brown,TS1661,Debit Card,C1661,27601,Male,27/7/2003 AD,21,OR1661,"LISABO / ODGER, ALEX, ERNFRID, NORBERG, GODISHUS, NANNARP, EKET, MÃ–CKELBY / ODGER",13/6/2020 AD,8,5360f18e01661,TM1661,TS1661,3305,59,PD0068,MALM,Beds,449,Small,448,S0068,TM1661,13,6,Q2,2020
VA,Richmond,Elizabeth Smith,TS1662,Debit Card,C1662,23219,Male,2/6/2007 AD,17,OR1662,LEN,9/8/2022 AD,1,5360f18e01662,TM1662,TS1662,3926,53,PD1126,JÄRVFJÄLLET,Chairs,945,Medium,942,S1126,TM1662,9,8,Q3,2022
NH,Concord,Karen Moore,TS1663,Credit Card,C1663,03301,Female,23/10/1995 AD,29,OR1663,"SULARP, VÃ„STANBY/VÃ„STANÃ… / LEIFARNE, TUFFING, MÃ–CKELBY / ODGER, SVENBERTIL, MÃ„STERBY, NORRARYD, HARRY",16/1/2020 AD,8,5360f18e01663,TM1663,TS1663,1564,61,PD1397,NORRÅKER / NORRÅKER,Chairs,1385,Medium,1379,S1397,TM1663,16,1,Q1,2020
CO,Denver,Jennifer Johnson,TS1664,Credit Card,C1664,80202,Male,22/4/1989 AD,35,OR1664,"RAST, RYDEBÃ„CK/BACKARYD / JANINGE, MÃ–RBYLÃ…NGA / TOSSBERG, NORDVIKEN / NORRARYD, HYLLIS, FREKVENS, KULLEN, LEIFARNE, TRYSIL",9/4/2023 AD,9,5360f18e01664,TM1664,TS1664,4627,83,PD0444,BESTÅ,Bookcases & shelving units,245,Medium,239,S0444,TM1664,9,4,Q2,2023
